text,label,color
Please do crops orange,agriculture,orange
Please do crops purple,agriculture,purple
Please do crops pink,agriculture,pink
Please do crops brown,agriculture,brown
Please do crops gray,agriculture,gray
Please do crops grey,agriculture,grey
Please do crops violet,agriculture,violet
Please do crops silver,agriculture,silver
Please do crops gold,agriculture,gold
Please do crops teal,agriculture,teal
Please do rangeland cyan,rangeland,cyan
Please do rangeland yellow,rangeland,yellow
Please do rangeland magenta,rangeland,magenta
Please do rangeland green,rangeland,green
Please do rangeland blue,rangeland,blue
Please do rangeland white,rangeland,white
Please do rangeland,rangeland,None
Please do rangeland red,rangeland,red
Please do rangeland light_blue,rangeland,light_blue
Please do rangeland light_green,rangeland,light_green
Please do rangeland orange,rangeland,orange
Please do rangeland purple,rangeland,purple
Please do rangeland pink,rangeland,pink
Please do rangeland brown,rangeland,brown
Please do rangeland gray,rangeland,gray
Please do rangeland grey,rangeland,grey
Please do rangeland violet,rangeland,violet
Please do rangeland silver,rangeland,silver
Please do rangeland gold,rangeland,gold
Please do rangeland teal,rangeland,teal
Please do grassland cyan,rangeland,cyan
Please do grassland yellow,rangeland,yellow
Please do grassland magenta,rangeland,magenta
Please do grassland green,rangeland,green
Please do grassland blue,rangeland,blue
Please do grassland white,rangeland,white
Please do grassland,rangeland,None
Please do grassland red,rangeland,red
Please do grassland light_blue,rangeland,light_blue
Please do grassland light_green,rangeland,light_green
Please do grassland orange,rangeland,orange
Please do grassland purple,rangeland,purple
Please do grassland pink,rangeland,pink
Please do grassland brown,rangeland,brown
Please do grassland gray,rangeland,gray
Please do grassland grey,rangeland,grey
Please do grassland violet,rangeland,violet
Please do grassland silver,rangeland,silver
Please do grassland gold,rangeland,gold
Please do grassland teal,rangeland,teal
Please do pastures cyan,rangeland,cyan
Please do pastures yellow,rangeland,yellow
Please do pastures magenta,rangeland,magenta
Please do pastures green,rangeland,green
Please do pastures blue,rangeland,blue
Please do pastures white,rangeland,white
Please do pastures,rangeland,None
Please do pastures red,rangeland,red
Please do pastures light_blue,rangeland,light_blue
Please do pastures light_green,rangeland,light_green
Please do pastures orange,rangeland,orange
Please do pastures purple,rangeland,purple
Please do pastures pink,rangeland,pink
Please do pastures brown,rangeland,brown
Please do pastures gray,rangeland,gray
Please do pastures grey,rangeland,grey
Please do pastures violet,rangeland,violet
Please do pastures silver,rangeland,silver
Please do pastures gold,rangeland,gold
Please do pastures teal,rangeland,teal
Please do grazing areas cyan,rangeland,cyan
Please do grazing areas yellow,rangeland,yellow
Please do grazing areas magenta,rangeland,magenta
Please do grazing areas green,rangeland,green
Please do grazing areas blue,rangeland,blue
Please do grazing areas white,rangeland,white
Please do grazing areas,rangeland,None
Please do grazing areas red,rangeland,red
Please do grazing areas light_blue,rangeland,light_blue
Please do grazing areas light_green,rangeland,light_green
Please do grazing areas orange,rangeland,orange
Please do grazing areas purple,rangeland,purple
Please do grazing areas pink,rangeland,pink
Please do grazing areas brown,rangeland,brown
Please do grazing areas gray,rangeland,gray
Please do grazing areas grey,rangeland,grey
Please do grazing areas violet,rangeland,violet
Please do grazing areas silver,rangeland,silver
Please do grazing areas gold,rangeland,gold
Please do grazing areas teal,rangeland,teal
Please do meadows cyan,rangeland,cyan
Please do meadows yellow,rangeland,yellow
Please do meadows magenta,rangeland,magenta
Please do meadows green,rangeland,green
Please do meadows blue,rangeland,blue
Please do meadows white,rangeland,white
Please do meadows,rangeland,None
Please do meadows red,rangeland,red
Please do meadows light_blue,rangeland,light_blue
Please do meadows light_green,rangeland,light_green
Please do meadows orange,rangeland,orange
Please do meadows purple,rangeland,purple
Please do meadows pink,rangeland,pink
Please do meadows brown,rangeland,brown
Please do meadows gray,rangeland,gray
Please do meadows grey,rangeland,grey
Please do meadows violet,rangeland,violet
Please do meadows silver,rangeland,silver
Please do meadows gold,rangeland,gold
Please do meadows teal,rangeland,teal
Please do forest cyan,forest,cyan
Please do forest yellow,forest,yellow
Please do forest magenta,forest,magenta
Please do forest green,forest,green
Please do forest blue,forest,blue
Please do forest white,forest,white
Please do forest,forest,None
Please do forest red,forest,red
Please do forest light_blue,forest,light_blue
Please do forest light_green,forest,light_green
Please do forest orange,forest,orange
Please do forest purple,forest,purple
Please do forest pink,forest,pink
Please do forest brown,forest,brown
Please do forest gray,forest,gray
Please do forest grey,forest,grey
Please do forest violet,forest,violet
Please do forest silver,forest,silver
Please do forest gold,forest,gold
Please do forest teal,forest,teal
Please do forests cyan,forest,cyan
Please do forests yellow,forest,yellow
Please do forests magenta,forest,magenta
Please do forests green,forest,green
Please do forests blue,forest,blue
Please do forests white,forest,white
Please do forests,forest,None
Please do forests red,forest,red
Please do forests light_blue,forest,light_blue
Please do forests light_green,forest,light_green
Please do forests orange,forest,orange
Please do forests purple,forest,purple
Please do forests pink,forest,pink
Please do forests brown,forest,brown
Please do forests gray,forest,gray
Please do forests grey,forest,grey
Please do forests violet,forest,violet
Please do forests silver,forest,silver
Please do forests gold,forest,gold
Please do forests teal,forest,teal
Please do forested areas cyan,forest,cyan
Please do forested areas yellow,forest,yellow
Please do forested areas magenta,forest,magenta
Please do forested areas green,forest,green
Please do forested areas blue,forest,blue
Please do forested areas white,forest,white
Please do forested areas,forest,None
Please do forested areas red,forest,red
Please do forested areas light_blue,forest,light_blue
Please do forested areas light_green,forest,light_green
Please do forested areas orange,forest,orange
Please do forested areas purple,forest,purple
Please do forested areas pink,forest,pink
Please do forested areas brown,forest,brown
Please do forested areas gray,forest,gray
Please do forested areas grey,forest,grey
Please do forested areas violet,forest,violet
Please do forested areas silver,forest,silver
Please do forested areas gold,forest,gold
Please do forested areas teal,forest,teal
Please do woodland cyan,forest,cyan
Please do woodland yellow,forest,yellow
Please do woodland magenta,forest,magenta
Please do woodland green,forest,green
Please do woodland blue,forest,blue
Please do woodland white,forest,white
Please do woodland,forest,None
Please do woodland red,forest,red
Please do woodland light_blue,forest,light_blue
